Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L4,Presión Aeropuerto IM L1,Presión Aeropuerto IM L5,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
2024-07-14 10:30:00,,2.515914440155029,0.8673321604728699,0.0,,2.220775604248047,1.44169557094574,0.6506026387214661,,,
2024-07-14 10:40:00,,2.528934955596924,0.8756510019302368,0.0,,2.217158555984497,1.455439805984497,0.6520779132843018,,,
2024-07-14 10:45:00,,2.522424697875977,0.8546730279922485,0.0,,2.218605279922485,1.443865776062012,0.6535531878471375,,,
2024-07-14 10:50:00,,2.512297391891479,0.8655237555503845,0.0,,2.220775604248047,1.456163167953491,0.6550284624099731,,,
2024-07-14 10:50:00,,2.492766141891479,0.8752893805503845,0.0,,2.22294545173645,1.462673544883728,0.6550284624099731,,,
2024-07-14 10:55:00,,2.507957220077515,0.8883101344108582,0.0,,2.221498727798462,1.465567231178284,0.6609296202659607,,,
2024-07-14 11:00:00,,2.477575302124023,0.8908420205116272,0.0,,2.221498727798462,1.46122682094574,0.6638801693916321,,,
2024-07-14 11:10:00,,2.46455454826355,0.9157986044883728,0.0,,2.220775604248047,1.458333253860474,0.6668307185173035,,,
2024-07-14 11:15:00,,2.463830947875977,0.9244791269302368,0.0,,2.221498727798462,1.448205947875977,0.6697813868522644,,,
2024-07-14 11:15:00,,2.468171358108521,0.9103732705116272,0.0,,2.218605279922485,1.430121541023254,0.6683061122894287,,,
2024-07-14 11:25:00,,2.474681854248047,0.9132667779922485,0.0,,2.221498727798462,1.416377305984497,0.6668307185173035,,,
2024-07-14 11:30:00,,2.447193145751953,0.916883647441864,0.0,,2.217881917953491,1.443142294883728,0.6683061122894287,,,
2024-07-14 11:35:00,,2.4609375,0.9241175055503845,0.0,,2.219328641891479,1.459056735038757,0.6697813868522644,,,
2024-07-14 11:35:00,,2.466724395751953,0.9353298544883728,0.0,,2.220775604248047,1.455439805984497,0.6712566614151001,,,
2024-07-14 11:40:00,,2.470341444015503,0.9360532760620117,0.0,,2.221498727798462,1.459056735038757,0.6727319359779358,,,
2024-07-14 11:45:00,,2.438512802124023,0.9440103769302368,0.0,,2.219328641891479,1.455439805984497,0.675682544708252,,,
2024-07-14 11:55:00,,2.432725667953491,0.9534143805503845,0.0,,2.219328641891479,1.440972208976746,0.6786330938339233,,,
2024-07-14 12:00:00,,2.400173664093018,0.8072916269302368,0.0,,2.218605279922485,1.165364623069763,0.680108368396759,,,
2024-07-14 12:00:00,,2.450086832046509,0.725188136100769,0.0,,2.22294545173645,1.174045085906982,0.6786330938339233,,,
2024-07-14 12:10:00,,2.442129611968994,0.7172309160232544,0.0,,2.219328641891479,1.182725667953491,0.6786330938339233,,,
2024-07-14 12:15:00,,2.456597328186035,0.731336772441864,0.0,,2.217158555984497,1.197916626930237,0.6845341920852661,,,
2024-07-14 12:20:00,,2.473958253860474,0.7418257594108582,0.0,,2.217881917953491,1.219618082046509,0.6845341920852661,,,
2024-07-14 12:20:00,,2.468171358108521,0.704210102558136,0.0,,2.220775604248047,1.258680582046509,0.6889601349830627,,,
2024-07-14 12:25:00,,2.439959526062012,0.6926360130310059,0.0,,2.220775604248047,1.247829914093018,0.6919106841087341,,,
2024-07-14 12:30:00,,2.456597328186035,0.686125636100769,0.0,,2.217158555984497,1.242766261100769,0.6919106841087341,,,
2024-07-14 12:40:00,,2.436342477798462,0.6915509104728699,0.0,,2.215711832046509,1.244212985038757,0.687484860420227,,,
2024-07-14 12:45:00,,2.442852973937988,0.6774449944496155,0.0,,2.219328641891479,1.248553276062012,0.6845341920852661,,,
2024-07-14 12:45:00,,2.449363470077515,0.690827488899231,0.0,,2.217881917953491,1.262297511100769,0.6845341920852661,,,
2024-07-14 12:55:00,,2.456597328186035,0.653211772441864,0.0,,2.221498727798462,1.280381917953491,0.6771578192710876,,,
2024-07-14 13:00:00,,2.49638295173645,0.6593605279922485,0.0,,2.217881917953491,1.291955947875977,0.6727319359779358,,,
2024-07-14 13:05:00,,2.510127544403076,0.6640625,0.0,,2.219328641891479,1.276764988899231,0.6712566614151001,,,
2024-07-14 13:05:00,,2.514467477798462,0.671296238899231,0.0,,2.218605279922485,1.291955947875977,0.6697813868522644,,,
2024-07-14 13:10:00,,2.492766141891479,0.6788917779922485,0.0,,2.214988470077515,1.288339018821716,0.6727319359779358,,,
2024-07-14 13:15:00,,2.481192111968994,0.6731047630310059,0.0,,2.217158555984497,1.263744235038757,0.7007623910903931,,,
2024-07-14 13:25:00,,2.486979246139526,0.6716579794883728,0.0,,2.215711832046509,1.255063772201538,0.7051882743835449,,,
2024-07-14 13:30:00,,2.470341444015503,0.672743022441864,0.0,,2.217881917953491,1.276764988899231,0.7110894918441772,,,
2024-07-14 13:30:00,,2.450810194015503,0.681061863899231,0.0,,2.219328641891479,1.274595022201538,0.7184659242630005,,,
2024-07-14 13:40:00,,2.488425970077515,0.6915509104728699,0.0,,2.214988470077515,1.275318264961243,0.7199411988258362,,,
2024-07-14 13:45:00,,2.448640108108521,0.6890190839767456,0.0,,2.214988470077515,1.263744235038757,0.7199411988258362,,,
2024-07-14 13:50:00,,2.46455454826355,0.7407407760620117,0.0,,2.214988470077515,1.263020753860474,0.7243670225143433,,,
2024-07-14 13:50:00,,2.472511529922485,0.7523148655891418,0.0,,2.213541746139526,1.276764988899231,0.7273176908493042,,,
